94,0.211805555556,0.0847222222222,0.0990635781173,0.125,2,0.0081336238199,0.202357563851,0.140462427746,0.0526785714286,149.078947368,1
94,0.165178571429,0.0550595238095,0.071752265861,0.0,1,0.0,0.35761589404,0.30125,0.0388692579505,73.6842105263,0
94,0.145833333333,0.0729166666667,0.051724137931,0.0,0,0.0,0.251798561151,0.518895348837,0.08,43.2894736842,0
94,0.177083333333,0.118055555556,0.0818965517241,0.142857142857,0,0.0057745917961,0.167487684729,0.0991150442478,0.0632183908046,58.2894736842,0
94,0.142137096774,0.0947580645161,0.111428571429,0.1,1,0.00454840805718,0.127147766323,0.0868306801737,0.082304526749,101.842105263,0
94,0.0625,0.0625,0.0408719346049,0.0,0,0.0,0.105263157895,0.0909090909091,0.0598958333333,48.4210526316,0
95,0.2,0.133333333333,0.0394282897979,0.0625,0,0.0221719457014,0.180746561886,0.0884393063584,0.0455357142857,83.8157894737,0
95,0.0793650793651,0.0793650793651,0.0158610271903,0.0,1,0.0,0.258278145695,0.0825,0.0530035335689,41.3157894737,0
95,0.0972222222222,0.0972222222222,0.0474137931034,0.0,0,0.0,0.0215827338129,0.078488372093,0.0714285714286,25.2631578947,0
95,0.25,0.166666666667,0.286637931034,0.285714285714,0,0.00909842845327,0.211822660099,0.189380530973,0.0459770114943,33.4210526316,0
95,0.215053763441,0.143369175627,0.182857142857,0.3,1,0.00787224471435,0.0893470790378,0.105643994211,0.0740740740741,57.1052631579,1
95,0.0868055555556,0.0868055555556,0.0381471389646,0.0,1,0.0,0.172248803828,0.222488038278,0.0442708333333,27.8947368421,0
96,0.355555555556,0.177777777778,0.0325283390833,0.125,1,0.0388235294118,0.145383104126,0.0919075144509,0.115178571429,138.684210526,1
96,0.171428571429,0.0571428571429,0.00528700906344,0.0,0,0.00558558558559,0.324503311258,0.281875,0.134275618375,68.2894736842,0
96,0.075,0.075,0.00862068965517,0.0,0,0.0,0.172661870504,0.520348837209,0.137142857143,39.6052631579,0
96,0.183333333333,0.122222222222,0.0603448275862,0.142857142857,0,0.00602150537634,0.152709359606,0.0743362831858,0.140804597701,53.9473684211,0
96,0.197849462366,0.0989247311828,0.0657142857143,0.1,0,0.0143859649123,0.274914089347,0.128798842258,0.135802469136,94.7368421053,0
96,0.129166666667,0.0645833333333,0.103542234332,0.166666666667,2,0.0,0.287081339713,0.11004784689,0.114583333333,44.7368421053,0
97,0.236868686869,0.101515151515,0.298669295219,0.1875,3,0.0249371543489,0.387033398821,0.315606936416,0.103571428571,195.394736842,1
97,0.13961038961,0.0465367965368,0.199395770393,0.0,1,0.0,0.41059602649,0.265625,0.0918727915194,96.1842105263,0
97,0.0643939393939,0.0643939393939,0.0948275862069,0.0,0,0.0,0.179856115108,0.22238372093,0.114285714286,56.5789473684,0
97,0.20202020202,0.10101010101,0.415948275862,0.285714285714,2,0.00482492417976,0.413793103448,0.279646017699,0.120689655172,76.9736842105,0
97,0.155425219941,0.0777126099707,0.237142857143,0.1,0,0.00359874044085,0.288659793814,0.263386396527,0.09670781893,134.078947368,0
97,0.107954545455,0.0539772727273,0.193460490463,0.0,2,0.0,0.177033492823,0.217703349282,0.104166666667,64.4736842105,0
98,0.127777777778,0.0638888888889,0.0611138491868,0.0,1,0.0,0.174852652259,0.169942196532,0.13125,221.447368421,0
98,0.133928571429,0.0892857142857,0.023413897281,0.0,1,0.00838047349675,0.403973509934,0.31125,0.148409893993,109.473684211,0
98,0.1875,0.125,0.405172413793,0.25,0,0.0063239494084,0.669064748201,0.84011627907,0.188571428571,66.5789473684,1
98,0.145833333333,0.0486111111111,0.0711206896552,0.0,0,0.00925231307827,0.305418719212,0.157522123894,0.183908045977,87.6315789474,0
98,0.110887096774,0.0369623655914,0.36,0.1,3,0.00679994560044,0.556701030928,0.736613603473,0.197530864198,150.657894737,0
98,0.0520833333333,0.0520833333333,0.0435967302452,0.0,0,0.0,0.143540669856,0.129186602871,0.138020833333,73.4210526316,0
