0.1875,0.125,0.555035128806,0.285714285714,3,0.0063239494084,0.357142857143,0.320388349515,0.102040816327,52.2368421053,1
0.203947368421,0.135964912281,0.23031496063,0.285714285714,1,0.00691121743753,0.387640449438,0.214285714286,0.0738916256158,43.4210526316,0
0.193181818182,0.0643939393939,0.038431372549,0.0,0,0.0,0.174528301887,0.145622119816,0.108527131783,50.2631578947,0
0.0572916666667,0.0572916666667,0.241134751773,0.166666666667,2,0.0,0.249363867684,0.267625899281,0.116336633663,70.7894736842,0
0.0555555555556,0.0555555555556,0.0393518518519,0.0909090909091,1,0.0,0.115254237288,0.089378238342,0.106060606061,73.2894736842,0
0.0643939393939,0.0643939393939,0.0229508196721,0.0,0,0.0,0.0213675213675,0.0562659846547,0.0790513833992,46.5789473684,0
0.0634057971014,0.0634057971014,0.036496350365,0.0,0,0.0,0.296875,0.140740740741,0.141025641026,53.1578947368,0
0.0871212121212,0.0871212121212,0.0276679841897,0.0,0,0.0,0.234285714286,0.255813953488,0.117117117117,23.9473684211,0
0,0,0.0146341463415,0.0,0,0.0,0.0,0.0281124497992,0.0877742946708,40.3947368421,0
0.112745098039,0.0563725490196,0.027902790279,0.0,0,0.0,0.0924932975871,0.0869947275923,0.0750279955207,80.2631578947,0
0.0563725490196,0.0563725490196,0.013037809648,0.0,0,0.0,0.0714285714286,0.0750605326877,0.0996441281139,80.9210526316,0
0.121794871795,0.0608974358974,0.0350877192982,0.0,2,0.0,0.347305389222,0.11498973306,0.126453488372,57.8947368421,0
0.1875,0.0625,0.0702576112412,0.142857142857,1,0.0063239494084,0.107142857143,0.142394822006,0.0459183673469,52.7631578947,1
0.339912280702,0.203947368421,0.155511811024,0.285714285714,2,0.0276448697501,0.219101123596,0.206349206349,0.0394088669951,43.4210526316,0
0.257575757576,0.128787878788,0.250196078431,0.0,2,0.00652271704903,0.481132075472,0.43133640553,0.0801033591731,49.2105263158,0
0.171875,0.0572916666667,0.0851063829787,0.0833333333333,1,0.0,0.155216284987,0.145323741007,0.0668316831683,69.8684210526,0
0.111111111111,0.0555555555556,0.104166666667,0.0909090909091,1,0.0,0.196610169492,0.116580310881,0.0734265734266,74.0789473684,0
0.128787878788,0.0643939393939,0.0409836065574,0.0,2,0.0,0.252136752137,0.503836317136,0.0612648221344,45.2631578947,0
0.0634057971014,0.0634057971014,0.021897810219,0.0,0,0.0,0.30078125,0.187654320988,0.100961538462,53.0263157895,0
0.0871212121212,0.0871212121212,0.0592885375494,0.0,0,0.0,0.131428571429,0.246511627907,0.0630630630631,24.0789473684,0
0.0679824561404,0.0679824561404,0.214634146341,0.0,0,0.0,0.206896551724,0.0923694779116,0.0156739811912,39.4736842105,0
0.0563725490196,0.0563725490196,0.153915391539,0.0,0,0.0,0.134048257373,0.157293497364,0.0492721164614,79.7368421053,0
0.112745098039,0.0563725490196,0.0456323337679,0.0,1,0.0,0.170068027211,0.118644067797,0.0320284697509,79.6052631579,0
0.0608974358974,0.0608974358974,0.0491228070175,0.0,4,0.0,0.267964071856,0.141170431211,0.0770348837209,57.2368421053,0
0.104166666667,0.104166666667,0.555035128806,0.285714285714,1,0.0,0.292857142857,0.31067961165,0.0255102040816,27.7631578947,1
0.219298245614,0.109649122807,0.226377952756,0.285714285714,0,0.0,0.365168539326,0.187830687831,0.0344827586207,23.1578947368,0
0.212121212121,0.106060606061,0.0290196078431,0.0,1,0.0,0.247641509434,0.11797235023,0.0542635658915,26.0526315789,0
0.296875,0.197916666667,0.236068895643,0.166666666667,1,0.0133171912833,0.167938931298,0.162589928058,0.0445544554455,36.9736842105,0
